,rank,RDM,RDM_avg,lower_bound,upper_bound,range,diff_m1_mc_median
607356,211.0,0.3857520818710327,0.4300065040588379,0.4061972389926076,0.4549885783388647,0.04879133934625707,0.04566965685772523
270443,248.0,0.2218301445245742,0.4280006488164266,0.3377836175743683,0.5190583533293744,0.18127473575500613,0.21088443900185858
75264,147.0,0.4528642892837524,0.4252387285232544,0.4024894388300869,0.44776400041146136,0.04527456158137444,0.028345009146944378
532774,158.0,0.4472358524799347,0.4242149194081624,0.4107501489870182,0.4374751737696776,0.026725024782659368,0.023223958870089767
268320,140.0,0.4563044607639313,0.4198954900105794,0.38798903931024153,0.4529494326242452,0.06496039331400366,0.03528433085465932
103048,172.0,0.4297408163547516,0.4189005692799886,0.3980359095467214,0.439294029124535,0.04125811957781361,0.011341529791333627
656118,205.0,0.397412896156311,0.4181934197743733,0.34887848444482966,0.49098735528978915,0.1421088708449595,0.023654566820611456
81205,192.0,0.4142973721027374,0.4178660710652669,0.407514882392437,0.4282978217103002,0.02078293931786318,0.0030954830551411794
28269,196.0,0.4111019372940063,0.4166164795557658,0.4101669334202561,0.42304861219587964,0.012881678775623517,0.005230048746104166
585311,181.0,0.4239163994789123,0.4164453744888305,0.4048087233922462,0.42886683801944575,0.024058114627199534,0.007085989978884766
255387,203.0,0.4016808867454529,0.4139480590820312,0.3918669453896475,0.4346635254731617,0.042796580083514224,0.0116047475264619
615253,237.0,0.3304119706153869,0.4132583538691203,0.3788750984872517,0.44718785888027807,0.06831276039302636,0.0818688910313552
174216,191.0,0.4143263697624206,0.4129789670308431,0.39804855858402916,0.4272337299829714,0.029185171398942222,0.0015545457390296336
208248,164.0,0.4378393888473511,0.4106433391571045,0.38697827747528213,0.432999141861318,0.046020864386035865,0.02817994693803122
595697,167.0,0.4323318004608154,0.408029556274414,0.3716742419515909,0.44369313779754094,0.07201889584595006,0.025144377231286763
47284,243.0,0.3010936975479126,0.4071788787841797,0.3584264905201147,0.4557802153345046,0.09735372481438986,0.10472633556942157
561721,240.0,0.3203901350498199,0.4021503130594889,0.35499747299345025,0.45158088607521746,0.09658341308176721,0.08475398138545603
526674,245.0,0.27985280752182,0.4021150668462117,0.3441529553982936,0.4630276771504568,0.11887472175216318,0.12541723638376784
439645,246.0,0.2726327180862427,0.4005195299784342,0.332460874827685,0.4716989796909829,0.1392381048632979,0.13180901692741726
606218,212.0,0.3854982256889343,0.3989087740580241,0.3919455820511911,0.4061847667606782,0.014239184709487096,0.013802264512376705
496431,236.0,0.3305929899215698,0.3978890577952067,0.36309047009903167,0.43422134125382517,0.0711308711547935,0.06919369048256568
134964,220.0,0.3657301366329193,0.3910825252532959,0.3764428943637191,0.4052853798453225,0.028842485481603397,0.02482317371685605
11439,232.0,0.3367588818073272,0.3904041449228922,0.3404951238542039,0.4400515946456597,0.0995564707914558,0.051655877655894245
572809,176.0,0.4277683794498443,0.3895038763682047,0.3664160524366821,0.41273163932853335,0.046315586891851224,0.03747863982529387
